nonzero pixels,mean brightness,center of mass,type,energy
0.03445095486111111,114.44488188976378,33.29456826235402,0,30
0.019612630208333332,127.25726141078839,10.509268923814586,0,30
0.01025390625,117.41798941798942,2.127446381631258,0,10
0.005506727430555556,108.33004926108374,5.9115045130248305,0,3
0.035319010416666664,112.77880184331798,59.8921663558248,0,30
0.009874131944444444,115.58241758241758,4.955788107720809,0,10
0.028618706597222224,119.75165876777251,36.69518928906807,0,30
0.03713650173611111,113.89335281227173,46.2230291631554,0,30
0.010579427083333334,118.04871794871795,2.194925712254129,0,10
0.010633680555555556,117.98979591836735,2.7585072022000934,0,10
0.026882595486111112,116.40262361251261,34.45257862240683,0,30
0.004041883680555556,106.93959731543625,2.8883242560770235,0,3
0.010796440972222222,113.00753768844221,6.872090797456528,0,10
0.004475911458333333,107.89090909090909,0.3816257331256079,0,3
0.026557074652777776,119.04698672114402,24.44191549786466,0,30
0.009684244791666666,117.01680672268908,5.0154169179424635,0,10
0.030680338541666668,117.0919540229885,24.29282696454891,0,30
0.010470920138888888,114.81347150259067,3.8715811560744884,0,10
0.005995008680555556,109.58371040723982,2.1523103768350444,0,3
0.0107421875,116.91919191919192,1.9871667649852758,0,10
0.026421440972222224,118.93429158110882,20.800358172212785,0,30
0.006293402777777778,107.86637931034483,4.218532963325467,0,3
0.010633680555555556,118.37244897959184,5.825326459794502,0,10
0.005859375,107.66203703703704,3.8935295283237163,0,3
0.005967881944444444,108.03181818181818,1.0124024287238573,0,3
0.024956597222222224,119.9804347826087,30.223755429289845,0,30
0.033854166666666664,116.32932692307692,16.054225888866082,0,30
0.009684244791666666,117.61624649859944,3.809809060007575,0,10
0.009901258680555556,116.57260273972602,2.3204185566619113,0,10
0.010498046875,117.7984496124031,1.6256741999051323,0,10
0.029649522569444444,118.87557182067704,28.03793742232179,0,30
0.006022135416666667,108.88738738738739,0.8620684897384376,0,3
0.011393229166666666,115.54761904761905,4.998917116296385,0,10
0.0037434895833333335,106.54347826086956,6.2951665611948915,0,3
0.027479383680555556,118.18361303060217,23.71170292027909,0,30
0.028700086805555556,118.45179584120983,21.491172079309468,0,30
0.005452473958333333,109.18905472636816,2.200833304900558,0,3
0.025906032986111112,119.9738219895288,29.45658738349102,0,30
0.038628472222222224,113.54915730337079,32.34327667628846,0,30
0.00537109375,107.72727272727273,5.536867097500364,0,3
0.005642361111111111,108.85096153846153,2.3968552189960013,0,3
0.009765625,117.46388888888889,2.305230900836796,0,10
0.025282118055555556,120.98605150214593,15.64421873363961,0,30
0.024929470486111112,121.79651795429815,20.01424073347882,0,30
0.03407118055555555,114.99363057324841,36.58187394715942,0,30
0.006022135416666667,107.59909909909909,4.017755415003634,0,3
0.010091145833333334,117.01344086021506,1.1399402663495886,0,10
0.006510416666666667,108.6125,5.0840504958590325,0,3
0.029568142361111112,118.3,23.563313218236573,0,30
0.009629991319444444,117.31267605633803,3.6433633375553627,0,10
0.009657118055555556,118.43539325842697,1.884563520197425,0,10
0.03211805555555555,115.80236486486487,34.54527045033327,0,30
0.006998697916666667,107.87209302325581,0.38761627858529835,0,3
0.006700303819444444,109.77732793522267,2.8491555861860736,0,3
0.009955512152777778,115.25613079019074,7.134664449451867,0,10
0.034098307291666664,113.21877486077963,44.53216942334657,0,30
0.005452473958333333,108.41293532338308,4.153621071516089,0,3
0.03173828125,115.24871794871795,35.51484651774797,0,30
0.005045572916666667,106.7741935483871,0.514165170580875,0,3
0.004584418402777778,107.23076923076923,3.2962616475956548,0,3
0.027696397569444444,118.50636630754163,22.9959992379631,0,30
0.011094835069444444,115.33007334963325,7.398360902756841,0,10
0.009087456597222222,116.72537313432836,2.693668888870578,0,10
0.042887369791666664,112.53510436432637,43.10213323963269,0,30
0.010959201388888888,116.09653465346534,5.809654303752083,0,10
0.005398220486111111,108.71859296482413,1.656318302267498,0,3
0.028645833333333332,117.36363636363636,31.62727134417705,0,30
0.006890190972222222,108.57874015748031,2.8366845248561168,0,3
0.034478081597222224,114.35641227380016,38.889638809170826,0,30
0.005506727430555556,108.39408866995073,1.661377063900011,0,3
0.010606553819444444,116.39386189258312,4.79379956362238,0,10
0.004611545138888889,108.11764705882354,1.470941134127813,0,3
0.009955512152777778,116.30517711171662,1.6649593920544739,0,10
0.034857855902777776,114.20155642023346,31.577606882101612,0,30
0.009819878472222222,115.7817679558011,6.935081635033304,0,10
0.023057725694444444,122.66235294117647,16.35435647705365,0,30
0.005398220486111111,107.7286432160804,9.312436398709421,0,3
0.006239149305555556,108.52173913043478,1.9216505980000436,0,3
0.029405381944444444,118.72416974169742,21.175253683995916,0,30
0.028618706597222224,118.85876777251185,10.68232643720476,0,30
0.005533854166666667,107.55882352941177,2.101546683309693,0,3
0.022488064236111112,122.48612786489747,11.219454721901107,0,30
0.009928385416666666,115.90983606557377,2.339780703534255,0,10
0.004421657986111111,107.1840490797546,5.6634838986395515,0,3
0.01025390625,115.97619047619048,3.2669547712244578,0,10
0.004801432291666667,107.59887005649718,4.003019225053507,0,3
0.012966579861111112,114.10041841004184,7.886990999096873,0,10
0.010199652777777778,115.66489361702128,2.5750642223462656,0,10
0.024875217013888888,119.55288985823337,17.744320273653262,0,30
0.006022135416666667,108.3018018018018,5.541679367322708,0,3
0.005181206597222222,108.7434554973822,3.3278831204581576,0,3
0.023871527777777776,119.3409090909091,16.49311291904384,0,30
0.009765625,114.46388888888889,2.8472750672602722,0,10
0.010579427083333334,117.2948717948718,3.9660798796919545,0,10
0.005506727430555556,108.35960591133005,5.548978475789803,0,3
0.027804904513888888,119.81268292682927,25.026751184211,0,30
0.0068359375,110.05555555555556,2.2519447937268513,0,3
0.011284722222222222,114.25961538461539,4.592654867852268,0,10
0.004530164930555556,107.73053892215569,2.811005759415765,0,3
0.004692925347222222,107.52601156069365,2.4704001312432533,0,3
0.03260633680555555,114.79700499168054,38.210873195579914,0,30
0.011149088541666666,113.54501216545012,5.624412704353665,0,10
0.005316840277777778,109.03061224489795,1.4978900195343443,0,3
0.005072699652777778,107.68449197860963,2.3210773939723657,0,3
0.010525173611111112,115.27319587628865,2.5909587561388023,0,10
0.010687934027777778,114.09390862944163,5.471973502231304,0,10
0.010281032986111112,116.98416886543535,2.8881059669976854,0,10
0.023328993055555556,122.08023255813953,17.12886433801159,0,30
0.010850694444444444,116.8875,5.274975118424726,0,10
0.025227864583333332,118.07741935483871,12.432394030128865,0,30
0.006320529513888889,109.60515021459227,0.9961705305005046,0,3
0.031548394097222224,118.16680997420464,32.607925574579745,0,30
0.010850694444444444,115.8975,6.072192767032356,0,10
0.004530164930555556,106.8443113772455,5.633613639488716,0,3
0.005560980902777778,107.97073170731707,3.663736142561052,0,3
0.03512912326388889,114.26254826254826,24.236423206320485,0,30
0.006157769097222222,110.05726872246696,3.3819575779041986,0,3
0.010172526041666666,116.87733333333334,5.452498713637833,0,10
0.03268771701388889,114.70705394190871,46.69490887561087,0,30
0.005181206597222222,108.61256544502618,1.3749313137138819,0,3
0.004991319444444444,107.13586956521739,1.6313403282395278,0,3
0.005425347222222222,108.845,1.2015406776301802,0,3
0.03366427951388889,115.03867848509266,30.217932331924384,0,30
0.010552300347222222,113.55269922879178,7.5732708897229655,0,10
0.010715060763888888,117.33164556962025,4.80251830002884,0,10
0.011854383680555556,116.20594965675058,8.634749994450155,0,10
0.005642361111111111,108.95192307692308,1.18668221607669,0,3
0.01123046875,118.48309178743962,7.555152839632589,0,10
0.020697699652777776,123.9737876802097,10.739300021066652,0,30
0.033284505208333336,114.90953545232274,25.294719023029288,0,30
0.005099826388888889,106.38829787234043,1.455008443254244,0,3
0.00634765625,108.86752136752136,6.514371015831195,0,3
0.023491753472222224,121.44688221709006,15.230321439304797,0,30
0.009575737847222222,116.58073654390935,2.259185041677711,0,10
0.010823567708333334,116.35087719298245,4.300053690749772,0,10
0.03599717881944445,112.69027882441597,43.535742602400965,0,30
0.004801432291666667,107.29943502824858,4.102683107681083,0,3
0.004828559027777778,107.93820224719101,1.3395430975290084,0,3
0.030544704861111112,117.35790408525754,25.36290738971647,0,30
0.022732204861111112,122.82696897374701,8.410164677167318,0,30
0.03268771701388889,116.28464730290456,28.969300893824798,0,30
0.030571831597222224,116.68145519077196,26.608682218817293,0,30
0.010470920138888888,116.42746113989638,3.877725191978035,0,10
0.010281032986111112,117.0263852242744,5.227558201456858,0,10
0.029730902777777776,117.17244525547446,31.59092845922078,0,30
0.010172526041666666,115.81866666666667,4.287028911599371,0,10
0.029893663194444444,118.04355716878403,25.8956267938015,0,30
0.005452473958333333,108.43781094527363,1.554254654807817,0,3
0.009684244791666666,116.75630252100841,1.6997839598388995,0,10
0.03640407986111111,113.78986587183309,47.7425806669684,0,30
0.011338975694444444,113.91866028708134,2.8277562561180107,0,10
0.009847005208333334,114.31404958677686,4.303962291003307,0,10
0.005072699652777778,107.24598930481284,6.396405987061557,0,3
0.010281032986111112,115.8311345646438,7.234789043192293,0,10
0.031684027777777776,115.53681506849315,31.60014409280901,0,30
0.03786892361111111,113.80229226361031,42.4277899976133,0,30
0.030002170138888888,117.24050632911393,38.20233867776775,0,30
0.005479600694444444,108.08910891089108,5.3980375990350495,0,3
0.019639756944444444,124.0939226519337,10.52055793221788,0,30
0.005316840277777778,108.71428571428571,1.535917675866366,0,3
0.004584418402777778,108.72189349112426,1.4970414201183502,0,3
0.005235460069444444,108.49222797927462,3.0164163757933724,0,3
0.006266276041666667,108.97402597402598,4.811440502427654,0,3
0.005588107638888889,109.36407766990291,1.5012170259985358,0,3
0.006781684027777778,109.204,3.328124997652585,0,3
0.005099826388888889,107.94680851063829,3.550949254299381,0,3
0.005506727430555556,108.63054187192118,1.5615375047614084,0,3
0.005832248263888889,109.04651162790698,2.9311368113806684,0,3
0.025526258680555556,119.38257173219979,20.619991820398027,0,30
0.006049262152777778,108.12107623318386,0.08901091139586759,0,3
0.007052951388888889,109.22692307692307,3.1093222115735477,0,3
0.03773328993055555,113.50970524802301,42.065333727354904,0,30
0.026394314236111112,118.04110996916752,18.10677735773718,0,30
0.005750868055555556,108.64150943396227,1.4874055938103703,0,3
0.005099826388888889,108.19680851063829,1.8168222647504813,0,3
0.010308159722222222,114.48157894736842,2.362322557788415,0,10
0.025200737847222224,118.04090419806244,31.525140196536924,0,30
0.029622395833333332,116.77930402930403,15.545619698570487,0,30
0.010932074652777778,115.8089330024814,4.898936752397582,0,10
0.004774305555555556,108.19318181818181,2.126708416312995,0,3
0.029703776041666668,116.71232876712328,27.107563250960197,0,30
0.03445095486111111,113.8015748031496,40.035458925257025,0,30
0.009792751736111112,116.91689750692521,5.349336734928584,0,10
0.010769314236111112,117.55415617128463,3.997223179449761,0,10
0.028537326388888888,118.02946768060836,26.566808975357535,0,30
0.012234157986111112,114.9290465631929,8.612247410128619,0,10
0.036322699652777776,113.90141896938013,51.959889457402404,0,30
0.006212022569444444,107.68995633187772,0.8383028472899974,0,3
0.024061414930555556,122.25591882750845,21.497097464342367,0,30
0.005208333333333333,108.828125,6.4238431358245744,0,3
0.006049262152777778,107.4798206278027,5.187945460130363,0,3
0.024576822916666668,120.5728476821192,18.534523953456933,0,30
0.034098307291666664,116.49323786793954,33.83130654197124,0,30
0.010904947916666666,118.3681592039801,1.2565735177536015,0,10
0.010687934027777778,114.14467005076142,10.826045068400136,0,10
0.004828559027777778,107.62359550561797,0.776033668089435,0,3
0.010932074652777778,116.61538461538461,3.3145875907027245,0,10
0.005208333333333333,107.04166666666667,3.9458685320499813,0,3
0.036865234375,113.72038263428992,45.64957258356466,0,30
0.010389539930555556,118.73629242819844,1.5517531640651216,0,10
0.005995008680555556,108.33031674208145,2.88874250053077,0,3
0.03236219618055555,112.86588432523051,45.76451246723271,0,30
0.005506727430555556,108.63546798029557,0.882364884041676,0,3
0.010823567708333334,116.84711779448621,3.3900372320923133,0,10
0.003851996527777778,106.66197183098592,5.51174558708785,0,3
0.036295572916666664,113.16591928251121,44.48675054579955,0,30
0.007025824652777778,108.63706563706563,1.9760533267972775,0,3
0.032796223958333336,114.85359801488833,42.19394124438656,0,30
0.009521484375,114.82905982905983,3.976703859511459,0,10
0.034912109375,114.32867132867133,8.923817898277182,0,30
0.010416666666666666,117.18229166666667,1.448808646863237,0,10
0.010308159722222222,116.57105263157895,2.8688459366634214,0,10
0.037543402777777776,114.59537572254335,35.85529686077133,0,30
0.029513888888888888,115.63878676470588,42.94381237070366,0,30
0.010470920138888888,116.93523316062176,1.0156762100734176,0,10
0.010335286458333334,115.5249343832021,5.875529020088722,0,10
0.006239149305555556,108.45217391304348,2.015089578987037,0,3
0.010823567708333334,119.34586466165413,1.083057703266824,0,10
0.01953125,127.12638888888888,12.423016335678836,0,30
0.028401692708333332,118.67717287488061,31.54842159014108,0,30
0.00634765625,110.67521367521367,2.3410769724419147,0,3
0.005154079861111111,108.1842105263158,3.8203312353672265,0,3
0.025716145833333332,119.21729957805907,12.241944894427442,0,30
0.005777994791666667,108.84037558685446,3.702618405792974,0,3
0.010606553819444444,115.82864450127877,5.359616202246972,0,10
0.005425347222222222,107.105,3.938375299536601,0,3
0.004530164930555556,107.72455089820359,1.4496955283891078,0,3
0.04052734375,112.00200803212851,46.03640870753888,0,30
0.018690321180555556,127.71262699564586,7.404265578350246,0,30
0.010796440972222222,118.14321608040201,0.44936256967202937,0,10
0.010145399305555556,117.0855614973262,4.591693877403842,0,10
0.032416449652777776,115.6234309623431,37.95300040400855,0,30
0.005696614583333333,108.18571428571428,2.8959663870964927,0,3
0.009548611111111112,116.14204545454545,5.58832886922556,0,10
0.010932074652777778,118.13151364764268,5.097972464793264,0,10
0.006591796875,109.1604938271605,0.18041407585829228,0,3
0.004584418402777778,108.5266272189349,3.969214714888863,0,3
0.010769314236111112,117.87153652392946,4.515799581786506,0,10
0.032389322916666664,117.21524288107203,18.434464166150654,0,30
0.027723524305555556,118.75244618395304,30.34062696567885,0,30
0.006212022569444444,107.39301310043668,0.5304014331507073,0,3
0.025689019097222224,120.61457233368532,11.712779190344492,0,30
0.010172526041666666,118.01066666666667,3.420762747952246,0,10
0.004258897569444444,107.5732484076433,3.657182629620935,0,3
0.006184895833333333,108.03947368421052,6.995861514623798,0,3
0.030707465277777776,115.32597173144876,42.019125349555466,0,30
0.005316840277777778,106.61224489795919,4.788106968993314,0,3
0.006863064236111111,111.33596837944664,0.40004998984601053,0,3
0.010281032986111112,116.12137203166228,2.1581065117528246,0,10
0.005560980902777778,107.99024390243902,3.148703972167383,0,3
0.005642361111111111,108.375,2.894614081440457,0,3
0.009006076388888888,115.12650602409639,3.4964366075335684,0,10
0.010172526041666666,114.504,4.919598176906551,0,10
0.024739583333333332,119.4265350877193,16.548310493755945,0,30
0.010036892361111112,121.06756756756756,3.087150257588559,0,10
0.004964192708333333,106.90163934426229,3.533897145701894,0,3
0.010579427083333334,115.94358974358974,6.750197114028442,0,10
0.023871527777777776,120.45227272727273,19.365057599624556,0,30
0.005832248263888889,108.01860465116279,2.1742880199564936,0,3
0.009304470486111112,116.80174927113703,6.8659059255892165,0,10
0.005723741319444444,109.25592417061611,1.5487844207938857,0,3
0.010525173611111112,115.69072164948453,7.359601857758993,0,10
0.033989800347222224,114.96887470071827,38.47828687733666,0,30
0.010660807291666666,117.08396946564885,7.668328495713626,0,10
0.010877821180555556,117.46134663341645,4.159937373148067,0,10
0.031141493055555556,115.9904181184669,35.19574321878776,0,30
0.038899739583333336,111.68619246861925,47.5416735938429,0,30
0.010118272569444444,117.87667560321715,3.093453914724858,0,10
0.010904947916666666,117.76865671641791,6.432080177094278,0,10
0.03225368923611111,115.12447434819175,19.27647797011326,0,30
0.009168836805555556,113.18639053254438,5.0917297291536,0,10
0.009792751736111112,115.62880886426593,1.4023434560621069,0,10
0.009874131944444444,114.12362637362638,6.424029225600225,0,10
0.011555989583333334,115.2699530516432,6.318609183596677,0,10
0.004367404513888889,107.14285714285714,2.5885721916301976,0,3
0.005208333333333333,107.13020833333333,5.786795857242834,0,3
0.010416666666666666,116.4296875,3.8616059959627664,0,10
0.009711371527777778,117.26256983240224,1.568392846784211,0,10
0.005750868055555556,109.33018867924528,3.1425326964015867,0,3
0.005832248263888889,108.66511627906976,0.42937060103605884,0,3
0.030815972222222224,115.84507042253522,34.46905201837551,0,30
0.009494357638888888,119.85142857142857,1.6545842316400385,0,10
0.032063802083333336,115.93570219966159,40.699900297341884,0,30
0.010470920138888888,113.58031088082902,6.54992218096213,0,10
0.010362413194444444,116.78795811518324,3.975412528574511,0,10
0.009819878472222222,115.69060773480663,5.131923131083599,0,10
0.010660807291666666,116.99491094147582,4.261619358394225,0,10
0.005316840277777778,109.73469387755102,1.9342051393357618,0,3
0.03542751736111111,114.7886676875957,34.557873403411435,0,30
0.005832248263888889,109.37209302325581,0.08385002966195389,0,3
0.010416666666666666,118.06770833333333,5.5411239014041,0,10
0.006293402777777778,108.25431034482759,2.295148329874054,0,3
0.004286024305555556,107.21518987341773,1.0142590195589163,0,3
0.009114583333333334,116.14285714285714,2.2816280594071237,0,10
0.010850694444444444,116.46,3.3858916846231204,0,10
0.005859375,108.1574074074074,2.6993639066798387,0,3
0.004964192708333333,108.39890710382514,2.7960686580051854,0,3
0.038764105902777776,113.49335199440168,42.71494996963509,0,30
0.010823567708333334,115.4486215538847,5.0588958462540345,0,10
0.011691623263888888,116.83758700696056,4.326226086066205,0,10
0.015977647569444444,130.13921901528013,8.526624780824731,0,30
0.005805121527777778,108.64485981308411,1.831489582842452,0,3
0.009548611111111112,116.92613636363636,4.407245396329891,0,10
0.011555989583333334,115.28169014084507,7.435261011293961,0,10
0.009629991319444444,117.87887323943661,4.1258605950362295,0,10
0.010715060763888888,117.77215189873418,3.4537296764652066,0,10
0.005886501736111111,107.34562211981567,2.795484537955716,0,3
0.011149088541666666,116.14111922141119,4.727054988996637,0,10
0.004475911458333333,107.81212121212121,4.017706448410774,0,3
0.010091145833333334,117.66666666666667,2.0787914417395315,0,10
0.010796440972222222,112.59547738693468,10.725476154532524,0,10
0.026394314236111112,119.77081192189105,26.30193926534143,0,30
0.004638671875,107.69590643274854,1.0708143684355502,0,3
0.005452473958333333,107.26865671641791,4.720166132416947,0,3
0.004448784722222222,108.32926829268293,7.074164143863557,0,3
0.006320529513888889,109.23605150214593,1.4772242904150936,0,3
0.006998697916666667,109.73255813953489,1.8634061057012643,0,3
0.034369574652777776,115.66298342541437,39.474824773107784,0,30
0.011637369791666666,114.32634032634033,5.929529761649587,0,10
0.005750868055555556,108.8254716981132,3.2309392588109715,0,3
0.006429036458333333,108.55696202531645,1.5701872756502206,0,3
0.006130642361111111,108.7566371681416,3.353468566908409,0,3
0.005859375,110.27314814814815,2.498271864986965,0,3
0.010850694444444444,116.4875,6.65954812656234,0,10
0.011800130208333334,115.94712643678162,6.080007370780805,0,10
0.010199652777777778,114.0372340425532,5.150997065356911,0,10
0.010498046875,117.62273901808786,4.9389099634810885,0,10
0.03125,116.80729166666667,28.835049962969485,0,30
0.005588107638888889,108.02427184466019,4.991766715505675,0,3
0.005777994791666667,108.73239436619718,2.7502762560641365,0,3
0.027398003472222224,118.23564356435644,29.275176870280344,0,30
0.004638671875,107.51461988304094,2.7368483530692984,0,3
0.004855685763888889,107.68156424581005,2.726949495340693,0,3
0.005669487847222222,108.74162679425838,2.4666452376677435,0,3
0.011773003472222222,117.16129032258064,7.332287085334317,0,10
0.005452473958333333,107.82089552238806,2.8288558963886103,0,3
0.027967664930555556,117.8913676042677,22.472482106101634,0,30
0.010633680555555556,115.9515306122449,6.0053621222267175,0,10
0.006239149305555556,109.28695652173913,3.16653400710421,0,3
0.009412977430555556,115.0864553314121,0.8580978975388988,0,10
0.032389322916666664,116.36013400335008,50.24849306333568,0,30
0.028157552083333332,116.80346820809248,26.666969882557822,0,30
0.010525173611111112,116.8840206185567,2.362967784359388,0,10
0.03382703993055555,113.5429029671211,51.54318457072708,0,30
0.035319010416666664,114.51612903225806,32.82656760884328,0,30
0.029703776041666668,118.85662100456621,25.32248445080136,0,30
0.011176215277777778,115.60194174757281,6.70926341147482,0,10
0.006401909722222222,109.72033898305085,2.045535212660452,0,3
0.009982638888888888,115.9320652173913,4.270487425861632,0,10
0.009928385416666666,115.68032786885246,1.5074441775009564,0,10
0.011745876736111112,116.14780600461894,5.018343429979569,0,10
0.006618923611111111,108.99180327868852,6.405046741207639,0,3
0.0107421875,115.95959595959596,5.918209854926598,0,10
0.004991319444444444,107.03804347826087,10.159229695952492,0,3
0.010986328125,117.01975308641975,3.25988116027081,0,10
0.005940755208333333,108.4703196347032,0.8621918727168271,0,3
0.009602864583333334,116.43785310734464,5.169391187936743,0,10
0.026475694444444444,117.83504098360656,18.604865880090397,0,30
0.022623697916666668,122.91486810551558,11.834245973613008,0,30
0.010606553819444444,114.59335038363172,3.2043923159113814,0,10
0.033854166666666664,114.29246794871794,52.9597480394148,0,30
0.011528862847222222,116.20941176470588,8.081693611261038,0,10
0.009792751736111112,117.19113573407202,1.4336324174504202,0,10
0.032877604166666664,115.79125412541254,28.171677694444103,0,30
0.010281032986111112,116.54881266490766,5.6574947843038075,0,10
0.004855685763888889,108.44692737430168,3.380668454208203,0,3
0.010498046875,116.23255813953489,1.8167745314159316,0,10
0.029676649305555556,116.86837294332724,42.021922453072904,0,30
0.035319010416666664,112.6136712749616,43.74254237227362,0,30
0.012288411458333334,115.03090507726269,8.70737589085868,0,10
0.011610243055555556,114.20093457943925,3.8227112411605764,0,10
0.010335286458333334,115.80314960629921,3.7870332297514055,0,10
0.022786458333333332,122.175,22.962812691901576,0,30
0.027235243055555556,117.79780876494024,31.369643982966043,0,30
0.010633680555555556,114.53826530612245,3.49812713918213,0,10
0.03445095486111111,114.83228346456693,33.989269258118064,0,30
0.005696614583333333,108.8,3.311664261576934,0,3
0.010443793402777778,117.23116883116883,6.556853607425774,0,10
0.004937065972222222,107.74175824175825,2.285403877908411,0,3
0.006103515625,108.11111111111111,2.4449332844542258,0,3
0.034993489583333336,115.43100775193798,34.3808811359021,0,30
0.006157769097222222,109.3215859030837,3.9795148759792207,0,3
0.005886501736111111,108.65437788018433,3.2112442872458855,0,3
0.032958984375,117.29300411522634,29.668557475563652,0,30
0.007432725694444444,109.77372262773723,2.749243692588987,0,3
0.030978732638888888,114.80823117338004,31.044149639103217,0,30
0.005588107638888889,107.96116504854369,0.28305591722549794,0,3
0.005452473958333333,108.30348258706468,0.767782755178529,0,3
0.020941840277777776,125.97150259067358,25.953174214446637,0,30
0.010606553819444444,117.28644501278772,2.3956550544597484,0,10
0.005859375,109.00462962962963,6.4793415779653625,0,3
0.022650824652777776,123.09221556886227,5.101543385814821,0,30
0.035210503472222224,114.24036979969183,43.67464152959986,0,30
0.006944444444444444,108.20703125,4.71328358092931,0,3
0.009331597222222222,115.5203488372093,3.48221962286886,0,10
0.004611545138888889,107.9235294117647,0.4883770169926566,0,3
0.010606553819444444,114.36317135549872,2.4086111414613303,0,10
0.009711371527777778,116.10335195530726,5.222392564870989,0,10
0.028645833333333332,118.39393939393939,14.684299369923545,0,30
0.028211805555555556,119.11346153846154,30.481440616847532,0,30
0.010389539930555556,115.0130548302872,1.9453712198708077,0,10
0.010986328125,115.57037037037037,5.694133920403557,0,10
0.036946614583333336,112.97356828193833,44.56086378044682,0,30
0.004937065972222222,107.48351648351648,4.808599600417527,0,3
0.004584418402777778,107.2189349112426,3.2245209101991503,0,3
0.006049262152777778,107.48878923766816,2.271011584161434,0,3
0.010877821180555556,116.93516209476309,5.261900343639917,0,10
0.010904947916666666,117.28855721393035,6.9024404787193445,0,10
0.031494140625,117.46770025839793,25.925863572684207,0,30
0.006971571180555556,108.06614785992218,5.1675788690862365,0,3
0.024169921875,121.71941638608305,31.86334656773869,0,30
0.027180989583333332,118.27544910179641,16.507968133612046,0,30
0.03689236111111111,112.87058823529412,34.138776965039106,0,30
0.029324001736111112,117.56336725254394,25.93172565834969,0,30
0.010145399305555556,117.80213903743315,3.323129286147644,0,10
0.005316840277777778,107.5204081632653,2.8323679868903295,0,3
0.006184895833333333,108.9298245614035,2.3432097073972824,0,3
0.006239149305555556,109.42173913043479,0.6736184489344126,0,3
0.005859375,109.08333333333333,2.8084800183938334,0,3
0.022515190972222224,120.64939759036145,23.306297956974696,0,30
0.005289713541666667,108.77948717948718,1.146242754539371,0,3
0.011338975694444444,115.99760765550239,8.573383329776116,0,10
0.011366102430555556,114.93556085918854,6.32685733838993,0,10
0.011094835069444444,118.36919315403424,1.8707751703946476,0,10
0.011149088541666666,116.27007299270073,2.403436080585145,0,10
0.009657118055555556,114.72752808988764,2.69959019319798,0,10
0.0037977430555555555,106.63571428571429,3.319185110221837,0,3
0.004855685763888889,106.8659217877095,1.6924700638822003,0,3
0.010226779513888888,119.19098143236074,1.549255557554333,0,10
0.037272135416666664,113.75473071324599,42.35081657912479,0,30
0.006022135416666667,107.52252252252252,4.574536680944289,0,3
0.011094835069444444,115.20782396088019,7.572867625771,0,10
0.006374782986111111,110.05531914893616,0.9104891506415442,0,3
0.009602864583333334,114.86158192090396,10.46108169674092,0,10
0.004638671875,108.08771929824562,1.7113333428854793,0,3
0.005696614583333333,107.41904761904762,6.13697392691152,0,3
0.006184895833333333,109.95614035087719,2.75466880322316,0,3
0.030354817708333332,116.59249329758713,15.860427601127647,0,30
0.009250217013888888,118.50733137829911,0.9802137779095831,0,10
0.006157769097222222,108.63436123348018,2.5902371952222154,0,3
0.025661892361111112,118.74841437632135,11.828725483496658,0,30
